  5.1056449e-001  7.1041380e-001 -4.1067507e-001  1.2592463e-001 -1.2053545e+000 -4.0163903e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -8.7778154e-001 -6.7815613e-001 -1.2338311e+000 -6.2151719e-001 -4.8852527e-002 -9.8438561e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -6.7189324e-001  2.4197185e-001 -6.2881836e-001 -1.0431892e+000  1.0517859e-001 -4.8637575e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -1.6952749e+000 -1.4386168e+000 -1.0438648e+000 -1.1042521e+000  8.3280388e-001 -6.0368110e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -3.2356939e-001  3.5165811e-001 -5.2446352e-001 -6.7769139e-001  5.4755987e-001 -6.3537677e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -1.9927880e+000 -6.7777224e-001 -2.0443462e+000 -2.0535762e+000  5.4685247e-001 -9.6886970e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -8.1840143e-001 -6.4583953e-001 -1.0668485e+000 -5.6936299e-001 -1.4376787e+000 -5.3009528e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -8.1539512e-001 -9.1401721e-001 -1.2338914e+000 -3.6554802e-001 -1.8316297e-001 -6.4568283e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -2.5912627e-001 -1.2438709e-001  5.5752449e-001 -2.3999878e-001 -2.9266558e-001 -7.6206390e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -1.1211644e+000 -2.2143152e-002 -9.9501257e-001 -1.4231701e+000 -1.1584606e-001 -9.5492209e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -7.4486747e-001 -4.2618868e-001 -8.2197325e-001 -6.3871124e-001 -1.4770832e+000 -5.3312570e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
 -1.0033039e+000  2.1185589e-001 -9.1251866e-001 -1.4462969e+000  5.2003137e-001 -7.7786282e-001  9.8000000e-001 -9.8000000e-001 -9.8000000e-001
  8.0532640e-001  1.4498205e+000  1.4466417e+000 -4.6878703e-002  1.9253067e+000  7.9419555e-001 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
  1.6931442e+000  1.5148993e+000  1.6815617e+000  1.0446394e+000  9.0369307e-001  1.7500609e+000 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
 -9.2638199e-001 -8.1028379e-001  3.7226554e-003 -5.8540970e-001  1.2608427e+000  7.4812392e-002 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
  9.0798832e-001  4.3897069e-001  1.6724408e+000  8.3864337e-001  4.5139178e-001 -4.2239440e-001 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
  1.3596918e+000  2.3723721e+000  5.4268814e-001 -2.2880540e-002 -2.1838542e-001  7.7586069e-003 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
  1.0440087e+000  4.6351147e-001  4.3489504e-001  9.9500856e-001  4.5780154e-002  2.8928298e-002 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
  8.7912631e-001  1.7954812e-001  6.5849483e-001  9.9500856e-001 -1.6532555e+000  1.1516435e+000 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
 -1.1006423e-001 -1.7789502e+000 -2.3225619e-002  1.1850611e+000 -1.1922651e+000  4.6939520e-002 -9.8000000e-001  9.8000000e-001 -9.8000000e-001
